Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,Any,Mes_ any,Nom_mes,Dia_mes,Descripcio_torn,Hora_dia,Descripcio_causa_vianant,Desc_Tipus_vehicle_implicat,Descripcio_sexe,Edat,Descripcio_tipus_persona,Descripcio_situacio,Descripcio_victimitzacio,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2017S000079    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel,0132 0132,Dimecres,Dc,Laboral,2017,1,Gener,4,Tarda,14,No és causa del  vianant,Autobús,Dona,76,Passatger,Desconegut,Ferit lleu,"429444,28","4582235,96",2.154989,41.386706
2017S000079    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel,0132 0132,Dimecres,Dc,Laboral,2017,1,Gener,4,Tarda,14,No és causa del  vianant,Autobús,Dona,83,Passatger,Desconegut,Ferit lleu,"429444,28","4582235,96",2.154989,41.386706
2017S000079    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel,0132 0132,Dimecres,Dc,Laboral,2017,1,Gener,4,Tarda,14,No és causa del  vianant,Autobús,Home,79,Passatger,Desconegut,Ferit lleu,"429444,28","4582235,96",2.154989,41.386706
2017S000079    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel,0132 0132,Dimecres,Dc,Laboral,2017,1,Gener,4,Tarda,14,No és causa del  vianant,Turismo,Home,43,Conductor,Presentado,Ferit lleu,"429444,28","4582235,96",2.154989,41.386706
2017S000080    ,4,Les Corts,19,les Corts,231502,Numància,0206 0206,Dimecres,Dc,Laboral,2017,1,Gener,4,Matí,13,No és causa del  vianant,Ciclomotor,Home,20,Passatger,Desconegut,Ferit lleu,"427505,62","4582805,48",2.131732,41.391667
2017S000080    ,4,Les Corts,19,les Corts,231502,Numància,0206 0206,Dimecres,Dc,Laboral,2017,1,Gener,4,Matí,13,No és causa del  vianant,Ciclomotor,Home,23,Conductor,Presentado,Ferit lleu,"427505,62","4582805,48",2.131732,41.391667
2017S000081    ,3,Sants-Montjuïc,11,el Poble-sec,43502,Blesa,0007 0007,Dimecres,Dc,Laboral,2017,1,Gener,4,Tarda,17,No és causa del  vianant,Bicicleta,Dona,22,Conductor,Presentado,Ferit lleu,"430557,92","4580601,62",2.168487,41.372086
2017S000083    ,2,Eixample,7,la Dreta de l'Eixample,253607,Permanyer,0000 0000,Dimecres,Dc,Laboral,2017,1,Gener,4,Matí,13,No és causa del  vianant,Motocicleta,Dona,39,Conductor,Presentado,Ferit greu,"430585,29","4582858,11",2.168563,41.392416
2017S000084    ,4,Les Corts,19,les Corts,84907,Comas,0004 0004,Dimecres,Dc,Laboral,2017,1,Gener,4,Tarda,14,No és causa del  vianant,Motocicleta,Home,27,Conductor,Presentado,Ferit lleu,"427330,08","4582097,34",2.129724,41.385274
2017S000085    ,3,Sants-Montjuïc,18,Sants,368201,Guitard,0025 0025,Dimecres,Dc,Laboral,2017,1,Gener,4,Tarda,14,No és causa del  vianant,Motocicleta,Dona,27,Conductor,Presentado,Ferit lleu,"428045,31","4581645,54",2.138328,41.381268
2017S000086    ,4,Les Corts,19,les Corts,701433,Mig (Ascendent),270000,Dimecres,Dc,Laboral,2017,1,Gener,4,Tarda,17,No és causa del  vianant,Turismo,Dona,49,Conductor,Presentado,Ferit lleu,"427146,12","4582471,82",2.127478,41.388626
2017S000087    ,6,Gràcia,28,Vallcarca i els Penitents,356803,Verdi,0302 0302,Dimecres,Dc,Laboral,2017,1,Gener,4,Tarda,16,Creuar per fora pas de vianants,Turismo,Home,20,Vianant,Desconegut,Ferit lleu,"428958,12","4585089,98",2.148841,41.412368
2017S000088    ,3,Sants-Montjuïc,18,Sants,98005,Daoíz i Velarde,0034 0034,Dimecres,Dc,Laboral,2017,1,Gener,4,Tarda,21,No és causa del  vianant,Ciclomotor,Home,21,Conductor,Presentado,Ferit lleu,"427509,13","4580863,62",2.132012,41.374176
2017S000089    ,4,Les Corts,19,les Corts,84907,Comas,0004 0004,Dimecres,Dc,Laboral,2017,1,Gener,4,Tarda,15,No és causa del  vianant,Motocicleta,Home,21,Conductor,Presentado,Ferit lleu,"427330,08","4582097,34",2.129724,41.385274
2017S000091    ,3,Sants-Montjuïc,18,Sants,293000,Sagunt,0117 0117,Dimecres,Dc,Laboral,2017,1,Gener,4,Tarda,19,Creuar per fora pas de vianants,Bicicleta,Home,38,Conductor,Presentado,Ferit lleu,"427868,02",4580802,2.136312,41.373659
2017S000092    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,367504,Doctor Trueta,0105 0105,Dimecres,Dc,Laboral,2017,1,Gener,4,Tarda,15,No és causa del  vianant,Motocicleta,Home,21,Conductor,Presentado,Ferit lleu,"433003,56","4583039,24",2.197463,41.394252
2017S000093    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,26503,Artesa de Segre,0009 0009,Dimecres,Dc,Laboral,2017,1,Gener,4,Nit,22,No és causa del  vianant,Motocicleta,Home,27,Conductor,Presentado,Ferit lleu,"427778,04","4584104,1",2.134842,41.403391
2017S000094    ,7,Horta-Guinardó,43,Horta,69109,Cartellà,0165 0165,Dimecres,Dc,Laboral,2017,1,Gener,4,Nit,22,No és causa del  vianant,Motocicleta,Home,36,Conductor,Presentado,Ferit lleu,"430402,11","4586998,27",2.165897,41.429688
2017S000095    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,72001,Castanyer,0004 0006,Dijous,Dj,Laboral,2017,1,Gener,5,Nit,2,No és causa del  vianant,Motocicleta,Home,19,Conductor,Presentado,Ferit lleu,"427922,35","4584422,58",2.136526,41.406268
2017S000096    ,9,Sant Andreu,58,Baró de Viver,35253,Baron de Viver,0680 0680,Dijous,Dj,Laboral,2017,1,Gener,5,Nit,4,No és causa del  vianant,Turismo,Home,42,Conductor,Presentado,Ferit lleu,"433299,55","4588799,68",2.200368,41.446155
2017S000097    ,10,Sant Martí,73,la Verneda i la Pau,60807,Cantàbria,0074 0074,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,6,No és causa del  vianant,Furgoneta,Home,44,Conductor,Presentado,Ferit lleu,"433207,52","4586347,21",2.199538,41.424063
2017S000097    ,10,Sant Martí,73,la Verneda i la Pau,60807,Cantàbria,0074 0074,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,6,No és causa del  vianant,Turismo,Home,37,Conductor,Presentado,Ferit lleu,"433207,52","4586347,21",2.199538,41.424063
2017S000098    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,0611B0611B,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,7,No és causa del  vianant,Motocicleta,Dona,45,Conductor,Presentado,Ferit lleu,"430589,26","4582593,08",2.168641,41.39003
2017S000100    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,299903,Sant Eusebi,0002 0002,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,7,No és causa del  vianant,Motocicleta,Home,55,Conductor,Presentado,Ferit lleu,"429072,36","4583956,46",2.150338,41.402173
2017S000102    ,2,Eixample,7,la Dreta de l'Eixample,32700,Balmes,0044 0046,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,8,No és causa del  vianant,Motocicleta,Home,21,Conductor,Presentado,Ferit lleu,"430160,11","4582457,46",2.163526,41.388768
2017S000103    ,4,Les Corts,19,les Corts,219100,Montnegre,0049 0049,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,8,No és causa del  vianant,Motocicleta,Home,28,Conductor,Presentado,Ferit lleu,"428232,71","4582496,74",2.140463,41.388949
2017S000104    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,209900,Meridiana,0385 0387,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,7,No és causa del  vianant,Motocicleta,Home,25,Conductor,Presentado,Ferit lleu,"431819,04","4587014,09",2.182853,41.429954
2017S000104    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,209900,Meridiana,0385 0387,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,7,No és causa del  vianant,Motocicleta,Home,89,Vianant,Desconegut,Mort,"431819,04","4587014,09",2.182853,41.429954
2017S000105    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,334006,Tenor Viñas,0003 0003,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,9,Altres,Motocicleta,Home,17,Vianant,Desconegut,Ferit lleu,"428374,74","4583169,09",2.142082,41.395023
2017S000106    ,3,Sants-Montjuïc,13,la Marina de Port,135203,Foc,0126 0126,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,9,No és causa del  vianant,Motocicleta,Dona,31,Conductor,Presentado,Ferit lleu,"428500,59","4579100,32",2.144069,41.358386
2017S000106    ,3,Sants-Montjuïc,13,la Marina de Port,135203,Foc,0126 0126,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,9,No és causa del  vianant,Motocicleta,Dona,47,Conductor,Presentado,Ferit lleu,"428500,59","4579100,32",2.144069,41.358386
2017S000107    ,2,Eixample,7,la Dreta de l'Eixample,268003,Provença,0281 0281,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,10,No és causa del  vianant,Ciclomotor,Dona,42,Conductor,Presentado,Ferit lleu,"430157,82","4583295,99",2.163393,41.396315
2017S000108    ,7,Horta-Guinardó,33,el Baix Guinardó,309202,Sant Pere,0035 0041,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,10,No és causa del  vianant,Motocicleta,Home,23,Conductor,Presentado,Ferit lleu,"430538,63","4584984,76",2.167757,41.41156
2017S000109    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,292802,Sagués,0043 0047,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,11,No és causa del  vianant,Ciclomotor,Home,44,Conductor,Presentado,Ferit lleu,"428519,08","4583171,02",2.143816,41.395054
2017S000110    ,2,Eixample,7,la Dreta de l'Eixample,145003,Girona,0166 0166,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,12,Desobeir el senyal del semàfor,Motocicleta,Home,25,Conductor,Presentado,Ferit lleu,"430276,63","4583675,54",2.164773,41.399748
2017S000111    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,223606,Muntaner,0392 0394,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,9,No és causa del  vianant,Motocicleta,Dona,33,Conductor,Presentado,Ferit lleu,"428372,2","4583711,53",2.141994,41.399905
2017S000112    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,130505,Fontanelles,0006 0010,Dijous,Dj,Laboral,2017,1,Gener,5,Tarda,14,No és causa del  vianant,Motocicleta,Home,17,Conductor,Presentado,Ferit lleu,"426905,29","4583781,6",2.124438,41.400403
2017S000112    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,130505,Fontanelles,0006 0010,Dijous,Dj,Laboral,2017,1,Gener,5,Tarda,14,No és causa del  vianant,Motocicleta,Home,17,Passatger,Desconegut,Ferit lleu,"426905,29","4583781,6",2.124438,41.400403
2017S000113    ,6,Gràcia,31,la Vila de Gràcia,274800,Ramón y Cajal,0060 0060,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,13,No és causa del  vianant,Motocicleta,Home,24,Conductor,Presentado,Ferit lleu,"429829,23","4584042,55",2.159383,41.403014
2017S000114    ,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris,0142 0142,Dijous,Dj,Laboral,2017,1,Gener,5,Tarda,15,No és causa del  vianant,Motocicleta,Home,56,Conductor,Presentado,Ferit lleu,"430357,23","4583019,38",2.165817,41.393847
2017S000115    ,9,Sant Andreu,58,Baró de Viver,35253,Baron de Viver,0660 0660,Dijous,Dj,Laboral,2017,1,Gener,5,Matí,12,Desobeir el senyal del semàfor,Motocicleta,Home,43,Conductor,Presentado,Ferit lleu,"433299,55","4588799,68",2.200368,41.446155
2017S000116    ,7,Horta-Guinardó,42,la Clota,63102,Capcir,0000 0000,Dijous,Dj,Laboral,2017,1,Gener,5,Tarda,14,No és causa del  vianant,Turismo,Home,44,Conductor,Presentado,Ferit lleu,"429154,18","4586721,64",2.150995,41.427084
2017S000116    ,7,Horta-Guinardó,42,la Clota,63102,Capcir,0000 0000,Dijous,Dj,Laboral,2017,1,Gener,5,Tarda,14,No és causa del  vianant,Turismo,Home,59,Conductor,Presentado,Ferit lleu,"429154,18","4586721,64",2.150995,41.427084
2017S000117    ,10,Sant Martí,72,Sant Martí de Provençals,267907,Provençals,0292 0292,Dijous,Dj,Laboral,2017,1,Gener,5,Tarda,15,No és causa del  vianant,Motocicleta,Home,39,Conductor,Presentado,Ferit lleu,"432822,07","4585667,88",2.195006,41.417906
2017S000118    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,108903,Emili Roca,0004 0004,Dijous,Dj,Laboral,2017,1,Gener,5,Tarda,16,No és causa del  vianant,Motocicleta,Home,49,Conductor,Presentado,Ferit greu,"431424,14","4586827,87",2.178147,41.428236
2017S000119    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó,0035 0035,Dijous,Dj,Laboral,2017,1,Gener,5,Tarda,16,No és causa del  vianant,Motocicleta,Home,27,Conductor,Presentado,Ferit lleu,"428834,73","4581435,17",2.147788,41.379447
2017S000120    ,7,Horta-Guinardó,35,el Guinardó,310008,Sant Quintí,0052 0052,Dijous,Dj,Laboral,2017,1,Gener,5,Tarda,15,No és causa del  vianant,Motocicleta,Home,58,Conductor,Presentado,Ferit lleu,"431338,3","4585269,39",2.177295,41.414196
2017S000121    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,270901,Pujades,0025 0025,Dijous,Dj,Laboral,2017,1,Gener,5,Tarda,18,No és causa del  vianant,Bicicleta,Home,31,Conductor,Presentado,Ferit lleu,"432361,3","4582994,7",2.189789,41.393793
2017S000123    ,10,Sant Martí,73,la Verneda i la Pau,318906,Santander,0038 0040,Dijous,Dj,Laboral,2017,1,Gener,5,Tarda,17,No és causa del  vianant,Motocicleta,Home,25,Conductor,Presentado,Ferit lleu,"433396,55","4586637,52",2.201767,41.426691
2017S000123    ,10,Sant Martí,73,la Verneda i la Pau,318906,Santander,0038 0040,Dijous,Dj,Laboral,2017,1,Gener,5,Tarda,17,No és causa del  vianant,Motocicleta,Home,32,Passatger,Desconegut,Ferit lleu,"433396,55","4586637,52",2.201767,41.426691
2017S000126    ,2,Eixample,5,el Fort Pienc,11200,Almogàvers,0021 0021,Dijous,Dj,Laboral,2017,1,Gener,5,Nit,23,No és causa del  vianant,Motocicleta,Home,33,Conductor,Presentado,Ferit lleu,"431778,58","4582789,06",2.182839,41.391897
2017S000127    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,181608,Roc Boronat,0124X0124X,Dijous,Dj,Laboral,2017,1,Gener,5,Nit,23,No és causa del  vianant,Motocicleta,Home,42,Conductor,Presentado,Ferit lleu,"432767,97","4584002,4",2.194533,41.402905
2017S000127    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,181608,Roc Boronat,0124X0124X,Dijous,Dj,Laboral,2017,1,Gener,5,Nit,23,No és causa del  vianant,Turismo,Dona,42,Passatger,Desconegut,Ferit lleu,"432767,97","4584002,4",2.194533,41.402905
2017S000128    ,8,Nou Barris,45,Porta,113404,Escultor Ordóñez,0145 0145,Dijous,Dj,Laboral,2017,1,Gener,5,Tarda,18,No és causa del  vianant,Motocicleta,Home,42,Conductor,Presentado,Ferit lleu,"431318,57","4587748,34",2.176774,41.436522
2017S000129    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner,0048 0050,Divendres,Dv,Laboral,2017,1,Gener,6,Nit,0,No és causa del  vianant,Bicicleta,Dona,24,Conductor,Presentado,Ferit lleu,"429874,82","4582175,61",2.160138,41.386203
2017S000130    ,4,Les Corts,19,les Corts,172108,Joan Gamper,0019 0023,Divendres,Dv,Laboral,2017,1,Gener,6,Matí,6,No és causa del  vianant,Turismo,Home,31,Conductor,Presentado,Ferit lleu,"427655,6","4582337,8",2.133581,41.387465
2017S000131    ,3,Sants-Montjuïc,15,Hostafrancs,169409,Corts Catalanes,0323 0323,Divendres,Dv,Laboral,2017,1,Gener,6,Matí,10,No és causa del  vianant,Taxi,Dona,34,Passatger,Desconegut,Ferit lleu,"428665,73","4580710,39",2.145852,41.372902
2017S000132    ,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,90502,Còrsega,0480 0492,Divendres,Dv,Laboral,2017,1,Gener,6,Matí,12,No és causa del  vianant,Turismo,Home,80,Vianant,Desconegut,Ferit lleu,"430666,26","4584138,49",2.169385,41.403952
2017S000133    ,2,Eixample,7,la Dreta de l'Eixample,250904,Pelai,0031 0031,Divendres,Dv,Laboral,2017,1,Gener,6,Matí,12,No és causa del  vianant,Bicicleta,Home,47,Conductor,Presentado,Ferit lleu,"430603,89","4582112,72",2.168864,41.385699
2017S000134    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0512 0512,Divendres,Dv,Laboral,2017,1,Gener,6,Tarda,15,No és causa del  vianant,Motocicleta,Home,30,Conductor,Presentado,Ferit lleu,"429698,95","4581649,36",2.158094,41.38145
2017S000136    ,2,Eixample,6,la Sagrada Família,89004,Consell de Cent,0521 0521,Divendres,Dv,Laboral,2017,1,Gener,6,Tarda,20,No és causa del  vianant,Ciclomotor,Dona,20,Passatger,Desconegut,Ferit lleu,"431582,33","4583939,12",2.180365,41.402238
2017S000136    ,2,Eixample,6,la Sagrada Família,89004,Consell de Cent,0521 0521,Divendres,Dv,Laboral,2017,1,Gener,6,Tarda,20,No és causa del  vianant,Ciclomotor,Home,25,Conductor,Presentado,Ferit lleu,"431582,33","4583939,12",2.180365,41.402238
2017S000137    ,10,Sant Martí,65,el Clot,60400,Canonge Rodó,0001S0001S,Divendres,Dv,Laboral,2017,1,Gener,6,Nit,22,No és causa del  vianant,Motocicleta,Home,27,Conductor,Presentado,Ferit lleu,"432181,99","4584767,31",2.187438,41.409746
2017S000138    ,1,Ciutat Vella,3,la Barceloneta,27700,Atlàntida,0023 0025,Divendres,Dv,Laboral,2017,1,Gener,6,Nit,23,No és causa del  vianant,Motocicleta,Home,55,Conductor,Presentado,Ferit lleu,"432320,94","4581548,53",2.189461,41.380765
2017S000139    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,700662,Salvador Espriu,0031 0031,Divendres,Dv,Laboral,2017,1,Gener,6,Nit,23,No és causa del  vianant,Turismo,Dona,26,Passatger,Desconegut,Ferit lleu,"432980,21","4582495,09",2.197248,41.38935
2017S000139    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,700662,Salvador Espriu,0031 0031,Divendres,Dv,Laboral,2017,1,Gener,6,Nit,23,No és causa del  vianant,Turismo,Home,29,Passatger,Desconegut,Ferit lleu,"432980,21","4582495,09",2.197248,41.38935
2017S000140    ,8,Nou Barris,46,el Turó de la Peira,352653,Vall d'Ordesa,0040 0040,Dissabte,Ds,Laboral,2017,1,Gener,7,Nit,0,No és causa del  vianant,Ciclomotor,Home,29,Conductor,Presentado,Ferit lleu,"430217,68","4587311,17",2.163647,41.432491
2017S000140    ,8,Nou Barris,46,el Turó de la Peira,352653,Vall d'Ordesa,0040 0040,Dissabte,Ds,Laboral,2017,1,Gener,7,Nit,0,No és causa del  vianant,Motocicleta,Dona,24,Passatger,Desconegut,Ferit lleu,"430217,68","4587311,17",2.163647,41.432491
2017S000140    ,8,Nou Barris,46,el Turó de la Peira,352653,Vall d'Ordesa,0040 0040,Dissabte,Ds,Laboral,2017,1,Gener,7,Nit,0,No és causa del  vianant,Motocicleta,Dona,26,Conductor,Presentado,Ferit lleu,"430217,68","4587311,17",2.163647,41.432491
2017S000141    ,4,Les Corts,20,la Maternitat i Sant Ramon,343903,Corts,0079 0079,Dissabte,Ds,Laboral,2017,1,Gener,7,Nit,1,Creuar per fora pas de vianants,Motocicleta,Home,16,Vianant,Desconegut,Ferit greu,"426780,94","4581441,31",2.123225,41.379316
2017S000141    ,4,Les Corts,20,la Maternitat i Sant Ramon,343903,Corts,0079 0079,Dissabte,Ds,Laboral,2017,1,Gener,7,Nit,1,Creuar per fora pas de vianants,Motocicleta,Home,23,Passatger,Desconegut,Ferit lleu,"426780,94","4581441,31",2.123225,41.379316
2017S000141    ,4,Les Corts,20,la Maternitat i Sant Ramon,343903,Corts,0079 0079,Dissabte,Ds,Laboral,2017,1,Gener,7,Nit,1,Creuar per fora pas de vianants,Motocicleta,Home,47,Conductor,Presentado,Ferit lleu,"426780,94","4581441,31",2.123225,41.379316
2017S000142    ,2,Eixample,7,la Dreta de l'Eixample,250904,Pelai,0037 0037,Dissabte,Ds,Laboral,2017,1,Gener,7,Nit,1,Desobeir el senyal del semàfor,Taxi,Home,18,Vianant,Desconegut,Ferit greu,"430603,89","4582112,72",2.168864,41.385699
2017S000143    ,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan,0063 0063,Dissabte,Ds,Laboral,2017,1,Gener,7,Nit,4,No és causa del  vianant,Bicicleta,Home,27,Conductor,Presentado,Ferit lleu,"430890,2","4583377,03",2.172151,41.397117
2017S000145    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,128503,Folgueroles,0051 0053,Dissabte,Ds,Laboral,2017,1,Gener,7,Matí,8,No és causa del  vianant,Turismo,Dona,35,Conductor,Presentado,Ferit lleu,"428021,18","4584525,18",2.137698,41.407205
2017S000146    ,9,Sant Andreu,57,la Trinitat Vella,267850,Tossal,0014 0016,Dissabte,Ds,Laboral,2017,1,Gener,7,Matí,8,No és causa del  vianant,Motocicleta,Home,36,Conductor,Presentado,Ferit lleu,"432517,67","4589078,07",2.190976,41.448602
2017S000147    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,148806,Granada del Penedès,0018 0022,Dissabte,Ds,Laboral,2017,1,Gener,7,Matí,9,No és causa del  vianant,Motocicleta,Home,31,Conductor,Presentado,Ferit greu,"429274,29","4583384,84",2.152821,41.397039
2017S000147    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,148806,Granada del Penedès,0018 0022,Dissabte,Ds,Laboral,2017,1,Gener,7,Matí,9,No és causa del  vianant,Motocicleta,Home,45,Conductor,Presentado,Ferit greu,"429274,29","4583384,84",2.152821,41.397039
2017S000147    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,148806,Granada del Penedès,0018 0022,Dissabte,Ds,Laboral,2017,1,Gener,7,Matí,9,No és causa del  vianant,Turismo,Dona,33,Conductor,Presentado,Ferit lleu,"429274,29","4583384,84",2.152821,41.397039
2017S000148    ,4,Les Corts,19,les Corts,144601,Diagonal,0662 0664,Dissabte,Ds,Laboral,2017,1,Gener,7,Matí,10,No és causa del  vianant,Turismo,Dona,10,Passatger,Desconegut,Ferit lleu,"427258,62","4582543,83",2.128809,41.389285
2017S000148    ,4,Les Corts,19,les Corts,144601,Diagonal,0662 0664,Dissabte,Ds,Laboral,2017,1,Gener,7,Matí,10,No és causa del  vianant,Turismo,Dona,18,Conductor,Presentado,Ferit lleu,"427258,62","4582543,83",2.128809,41.389285
2017S000148    ,4,Les Corts,19,les Corts,144601,Diagonal,0662 0664,Dissabte,Ds,Laboral,2017,1,Gener,7,Matí,10,No és causa del  vianant,Turismo,Dona,41,Passatger,Desconegut,Ferit lleu,"427258,62","4582543,83",2.128809,41.389285
2017S000148    ,4,Les Corts,19,les Corts,144601,Diagonal,0662 0664,Dissabte,Ds,Laboral,2017,1,Gener,7,Matí,10,No és causa del  vianant,Turismo,Dona,46,Passatger,Desconegut,Ferit lleu,"427258,62","4582543,83",2.128809,41.389285
2017S000149    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701443,Ricard Zamora,0001 0001,Dissabte,Ds,Laboral,2017,1,Gener,7,Matí,9,No és causa del  vianant,Turismo,Home,31,Conductor,Presentado,Ferit lleu,"427621,33","4582903,65",2.133107,41.39256
2017S000149    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701443,Ricard Zamora,0001 0001,Dissabte,Ds,Laboral,2017,1,Gener,7,Matí,9,No és causa del  vianant,Turismo,Home,65,Conductor,Presentado,Ferit lleu,"427621,33","4582903,65",2.133107,41.39256
2017S000150    ,6,Gràcia,31,la Vila de Gràcia,176700,Llorer,0009 0011,Dissabte,Ds,Laboral,2017,1,Gener,7,Matí,12,No és causa del  vianant,Motocicleta,Home,35,Conductor,Presentado,Ferit lleu,"429781,49","4584762,73",2.158726,41.409495
